ERNv,Host,HighTaxon,LowTaxon,Virus,HostStageInfected,HostTissueInfected,Field,Country,IntermediateHost,CreationDate,ModificationDate,ProvinceA,PathogenValue,HostTaxID,HostGenus,HostFamily,HostOrder,HostClass,PathTaxID,PathGenus,PathFamily,PathOrder,PathClass,PathKingdom,Group
401,Dryobotodes monochroma,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,1100971,Dryobotodes,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
402,Eupsilia sp.,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,116129,Eupsilia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
403,Euxoa auxiliaris,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,320027,Euxoa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
404,Euxoa messoria,DNA virus,Baculoviridae,Euxoa messoria NPV  (EmMNPV),,,,,,1/8/2096,2/12/2099,,,689085,Euxoa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
405,Euxoa messoria,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,689085,Euxoa,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
406,Euxoa ochrogaster,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,1341263,Euxoa,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
407,Euxoa ochrogaster,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,1341263,Euxoa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
408,Euxoa scandens,RNA virus,Reoviridae,CPV,,,Field,Canada,,1/8/2096,2/12/2099,QC,Insignificant control agent,690670,Euxoa,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
409,Hada nana,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
410,Hadena serena,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
411,Hadena sordida,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
412,Heliophobus albicolon,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
413,Helicoverpa armigera,RNA virus,Reoviridae,CPV,,,Field,"Japan, China",,1/8/2096,2/12/2099,,,29058,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
414,Helicoverpa armigera,DNA virus,Baculoviridae,NPV,,,Field,"Japan, China, New Zealand",,1/8/2096,2/12/2099,,,29058,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
415,Helicoverpa assulta,DNA virus,Baculoviridae,NPV,,,Field,China,,1/8/2096,2/12/2099,,,52344,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
416,Helicoverpa obtectus,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
417,Heliothis peltigera,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,542982,Heliothis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
418,Helicoverpa phloxiphaga,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
419,Helicoverpa punctigera,DNA virus,Baculoviridae,Heliothis punctigera NPV  (HpMNPV),,,,,,1/8/2096,2/12/2099,,,27545,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
420,Heliothis subflexa,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,38041,Heliothis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
421,Heliothis virescens,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,7102,Heliothis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
422,Heliothis virescens,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,7102,Heliothis,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
423,Helicoverpa zea,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,7113,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
424,Helicoverpa zea,DNA virus,Baculoviridae,Heliothis zea NPV (HzSNPV),,,,USA,,1/8/2096,12/13/2000,,,7113,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
1356,Helicoverpa zea,DNA virus,Iridoviridae,Helicoverpa zea IV,Larva,"Fat body, silk glands, muscles",Field,USA,,1/8/2096,2/12/2099,,,7113,Helicoverpa,Noctuidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
425,Hydrillodes morosa,DNA virus,Iridoviridae,IV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
426,Lacanobia oleracea,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,79499,Lacanobia,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
427,Lampra fimbriata,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
428,Lithophane leautieri,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,1870035,Lithophane,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
429,Mamestra brassicae,RNA virus,Reoviridae,CPV,,,Field,Japan,,1/8/2096,2/12/2099,,,55057,Mamestra,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
430,Mamestra brassicae,DNA virus,Baculoviridae,NPV,,,Field,"Japan, China",,1/8/2096,2/12/2099,,,55057,Mamestra,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
431,Mamestra brassicae,DNA virus,Iridoviridae,IV,,,Field,Japan,,1/8/2096,2/12/2099,,,55057,Mamestra,Noctuidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
432,Mamestra configurata,DNA virus,Baculoviridae,Mamestra configurata NPV,,,Field,Canada,,1/8/2096,2/12/2099,"MB, SK, AB",Useful control agent,174822,Mamestra,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
433,Mormo maura,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,988133,Mormo,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
434,Mocis undata,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,1449814,Mocis,Erebidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
435,Moma champa,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
436,Mythimna convecta,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,1123341,Mythimna,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
437,Mythimna unipuncta,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,103831,Mythimna,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
438,Mythimna unipuncta,DNA virus,Iridoviridae,IV,,,,,,1/8/2096,2/12/2099,,,103831,Mythimna,Noctuidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
439,Nephelodes minians,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,320044,Nephelodes,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
440,Noctua pronuba,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,214277,Noctua,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
441,Oraesia emarginata,RNA virus,Reoviridae,CPV,,,Field,Japan,,1/8/2096,2/12/2099,,,938198,Oraesia,Erebidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
442,Oraesia emarginata,DNA virus,Baculoviridae,NPV,,,Field,Japan,,1/8/2096,2/12/2099,,,938198,Oraesia,Erebidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
443,Oraesia excavata,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,1126724,Oraesia,Erebidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
444,Orthosia incerta,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,988011,Orthosia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
445,Panolis flammea,DNA virus,Baculoviridae,Panolis flammea NPV  (PfMNPV),,,,,,1/8/2096,2/12/2099,,,988141,Panolis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
446,Panthea portlandia,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
447,Paradiarsia glareosa,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
448,Peridroma saucia,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,244290,Peridroma,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
449,Phlogophora meticulosa,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,875884,Phlogophora,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
450,Phlogophora meticulosa,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,875884,Phlogophora,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
451,Plusia argentifera,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
452,Diachrysia balluca,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,689076,Diachrysia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
453,Spodoptera litosia,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
454,Spodoptera terricola,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
455,Pseudoplusia includens,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,689277,Chrysodeixis,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
456,Rachiplusia nu,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,708043,Rachiplusia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
457,Rachiplusia ou,DNA virus,Baculoviridae,Rachiplusia ou NPV  (RoMNPV),,,,,,1/8/2096,2/12/2099,,,708044,Rachiplusia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
458,Scoliopteryx libatrix,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,132600,Scoliopteryx,Erebidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
459,Scoliopteryx libatrix,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,132600,Scoliopteryx,Erebidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
460,Spodoptera exempta,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,134406,Spodoptera,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
461,Spodoptera exempta,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,134406,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
462,Spodoptera exigua,DNA virus,Baculoviridae,NPV,,,Field,"Japan, Thailand, China",,1/8/2096,2/12/2099,,,7107,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
463,Spodoptera exigua,RNA virus,Reoviridae,CPV,,,Field,Japan,,1/8/2096,2/12/2099,,,7107,Spodoptera,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
464,Spodoptera frugiperda,DNA virus,Iridoviridae,IV,,,,,,1/8/2096,2/12/2099,,,7108,Spodoptera,Noctuidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
465,Spodoptera frugiperda,DNA virus,Baculoviridae,Spodoptera frugiperda NPV  (SfMNPV),,,,,,1/8/2096,2/12/2099,,,7108,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
466,Spodoptera littoralis,DNA virus,Baculoviridae,Spodoptera littoralis NPV  (SlMNPV),,,,,,1/8/2096,2/12/2099,,,7109,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
467,Spodoptera litura,RNA virus,Reoviridae,CPV,,,Field,Japan,,1/8/2096,2/12/2099,,,69820,Spodoptera,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
468,Spodoptera litura,DNA virus,Iridoviridae,IV,,,Field,Japan,,1/8/2096,2/12/2099,,,69820,Spodoptera,Noctuidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
469,Spodoptera litura,DNA virus,Baculoviridae,NPV,,,Field,"Japan, New Zealand",,1/8/2096,2/12/2099,,,69820,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
470,Spodoptera mauritia,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,134409,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
471,Spodoptera mauritia acronyctoides,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,134409,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
472,Spodoptera ornithogalli,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,42029,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
473,Spodoptera praefica,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,134414,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
474,Spodoptera sp.,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,7106,Spodoptera,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
475,Syngrapha selecta,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,685391,Syngrapha,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
476,Tiracola plagiata,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,1346269,Tiracola,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
477,Trichoplusia ni,RNA virus,Reoviridae,CPV,,,Field,Japan,,1/8/2096,2/12/2099,,,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
478,Trichoplusia ni,DNA virus,Iridoviridae,IV,,,,,,1/8/2096,2/12/2099,,,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
479,Trichoplusia ni,DNA virus,Baculoviridae,Trichoplusia ni NPV,,,Field,"Japan, Canada",,1/8/2096,2/12/2099,ON,Useful control agent,7111,Trichoplusia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
480,Xestia c-nigrum,RNA virus,Reoviridae,CPV,,,Field,Japan,,1/8/2096,2/12/2099,,,987431,Xestia,Noctuidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
481,Xestia c-nigrum,DNA virus,Baculoviridae,NPV,,,Field,Japan,,1/8/2096,2/12/2099,,,987431,Xestia,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
482,Xylena curvimacula,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,214385,Xylena,Noctuidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
483,Xylomyges conspicillaris,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
484,Cerura hermelina,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
485,Cerura vinula,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,987900,Cerura,Notodontidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
486,Ptilodon capucina,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,987449,Ptilodon,Notodontidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
487,Nadata gibbosa,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,214255,Nadata,Notodontidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
488,Phalera bucephala,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,753216,Phalera,Notodontidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
489,Phalera bucephala,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,753216,Phalera,Notodontidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
490,Schizura concinna,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,688603,Schizura,Notodontidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
491,Semidonta biloba,DNA virus,Baculoviridae,NPV,,,Field,Japan,,1/8/2096,2/12/2099,,,1502210,Semidonta,Notodontidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
492,Aglais urticae,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,111881,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
493,Aglais urticae,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,111881,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
494,Agraulis vanillae,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,2795540,Dione,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
495,Araschnia levana,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,171575,Araschnia,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
496,Argynnis paphia,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,171802,Argynnis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
497,Argyreus hyperbius,DNA virus,Iridoviridae,IV,,,,,,1/8/2096,2/12/2099,,,405014,Argynnis,Nymphalidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
498,Asterocampa celtis,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,439696,Asterocampa,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
499,Boloria dia,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,596532,Boloria,Nymphalidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
500,Hestina japonica,DNA virus,Iridoviridae,IV,,,,,,1/8/2096,2/12/2099,,,642995,Hestina,Nymphalidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
501,Inachis io,DNA virus,Iridoviridae,IV,,,,,,1/8/2096,2/12/2099,,,171585,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10486,NA,Iridoviridae,Pimascovirales,Megaviricetes,Bamfordvirae,Virus
502,Inachis io,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,171585,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
503,Inachis io,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,171585,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
504,Junonia coenia,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,39708,Junonia,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
505,Melitaea didyma,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,104515,Melitaea,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
506,Nymphalis antiopa,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,171592,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
507,Nymphalis antiopa,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,171592,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
508,Nymphalis polychloros,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,171594,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
509,Polygonia c-album,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,929971,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
510,Polygonia c-album,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,929971,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
511,Polygonia satyrus,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,171602,Nymphalis,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
512,Vanessa atalanta,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,42275,Vanessa,Nymphalidae,Lepidoptera,Insecta,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
513,Vanessa prorsa,DNA virus,Baculoviridae,NPV,,,,,,1/8/2096,2/12/2099,,,NA,NA,NA,NA,NA,10442,NA,Baculoviridae,Lefavirales,Naldaviricetes,NA,Virus
514,Cryptophlebia leucotreta,RNA virus,Reoviridae,CPV,,,,,,1/8/2096,2/12/2099,,,463830,Thaumatotibia,Tortricidae,Lepidoptera,Insecta,10880,NA,Reoviridae,Reovirales,Resentoviricetes,Orthornavirae,Virus
