"","presence","Host","Virus","HighTaxon","LowTaxon","LogMaxDose","HostStageTested","Group","Order","Family"
"850",1,"Amsacta lactinea","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"851",1,"Hyphantria cunea","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"852",1,"Spilarctia seriatopunctata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"853",1,"Agrotis exclamationis informis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"854",1,"Agrotis exclamationis informis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"855",1,"Agrotis segetum","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"856",1,"Agrotis tokionis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"857",1,"Helicoverpa armigera","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"858",1,"Helicoverpa armigera","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"859",1,"Mamestra brassicae","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"860",1,"Mythimna separata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"861",1,"Mythimna separata","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"862",1,"Mythimna separata","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"863",1,"Sesamia inferens ","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"864",1,"Spodoptera exigua","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"865",1,"Spodoptera litura","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"866",1,"Trichoplusia ni","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"867",1,"Xestia c-nigrum","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"868",1,"Xestia dilatata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"869",1,"Xylena fumosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"870",1,"Trichosea champa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"871",1,"Drosophila melanogaster","Drosophila  sigma virus","RNA virus","Rhabdoviridae",NA,NA,"Viruses",NA,NA
"872",1,"Drosophila melanogaster","Drosophila  C virus","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"873",1,"Drosophila melanogaster","Retrovirus  (RTV)","","",NA,NA,"Viruses",NA,NA
"874",1,"Adoxophyes sp.","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"875",1,"Adoxophyes sp.","EPV Subgroup B","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"876",1,"Adoxophyes sp.","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"877",1,"Hoshinoa longicellana","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"878",1,"Bambalina sp.","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"879",1,"Eumeta japonica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"880",1,"Eumeta minuscula","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"881",1,"Tinea translucens","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"882",1,"Tinea translucens","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"883",1,"Tinea translucens","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"884",1,"Caloptilia theivora","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"885",1,"Yponomeuta malinellus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"886",1,"Yponomeuta malinellus","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"887",1,"Hellula undalis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"888",1,"Pelopidas mathias oberthueri","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"889",1,"Luehdorfia japonica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"890",1,"Artogeia napi","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"891",1,"Artogeia rapae crucivora","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"892",1,"Artogeia rapae crucivora","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"893",1,"Artogeia rapae crucivora","DNV ","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"894",1,"Pontia daplidice","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"895",1,"Vanessa cardui","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"896",1,"Vanessa cardui","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"897",1,"Vanessa cardui","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"898",1,"Ectropis obliqua","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"899",1,"Milionia basalis pryeri","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"900",1,"Phthonosema tendinosaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"901",1,"Protoboarmia simpliciaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"902",1,"Kunugia undans flaveola","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"903",1,"Kunugia undans flaveola","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"904",1,"Kunugia yamadai","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"905",1,"Kunugia yamadai","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"906",1,"Caligula japonica japonica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"907",1,"Caligula japonica japonica","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"908",1,"Caligula japonica japonica","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"909",1,"Ampelophaga rubiginosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"910",1,"Clanis bilineata tsingtauica","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"911",1,"Hyles gallii","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"912",1,"Clostera anachoreta","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"913",1,"Clostera anachoreta","IV","DNA virus","Iridoviridae",NA,NA,"Viruses",NA,NA
"914",1,"Clostera inclusa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"915",1,"Clostera inclusa","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"916",1,"Clostera inclusa","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"917",1,"Calliteara argentata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"918",1,"Cifuna locuples confusa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"919",1,"Thanatarctia imparilis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"920",1,"Thanatarctia imparilis","CPV ","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"921",1,"Thanatarctia inaequalis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"922",1,"Mythimna loreyi","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"923",1,"Acanthoplusia agnata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"924",1,"Periplaneta fuliginosa","Periplaneta fuliginosa DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"925",1,"Nilaparvata lugens","Retrovirus (RTV)","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"926",1,"Oryctes rhinoceros","Oryctes nonoccluded virus","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"927",1,"Acidalia caritccaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"928",1,"Actias artemis ","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"929",1,"Actias selene ningpoana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"930",1,"Alphaea phasma","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"931",1,"Amata germana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"932",1,"Anisolemnia dilatata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"933",1,"Apocheima cinerarius","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"934",1,"Arctornis alba","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"935",1,"Argyrogramma agnata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"936",1,"Pyrosis undulosa","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"937",1,"Buzura suppressaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"938",1,"Buzura thibetaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"939",1,"Cifuna locuples","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"940",1,"Cifuna sp. ","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"941",1,"Eumeta minuscula","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"942",1,"Eumeta variegata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"943",1,"Creatonotus transiens","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"944",1,"Culcula panterinaria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"945",1,"Kunugia undans","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"946",1,"Cyclophragma undans fasciatella","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"947",1,"Calliteara axutha","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"948",1,"Dasychira baibarana","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"949",1,"Dasychira glaucinoptera","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"950",1,"Calliteara pudibunda","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"951",1,"Deileptenia ribeata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"952",1,"Dendrolimus kikuchii","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"953",1,"Dendrolimus latipennis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"954",1,"Dendrolimus punctatus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"955",1,"Dendrolimus punctatus tehchangensis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"956",1,"Diprion liuwanenis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"957",1,"Erannis ankeraria","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"958",1,"Eriogyna pyretorum","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"959",1,"Euproctis bipunctapex","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"960",1,"Euproctis kargalika","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"961",1,"Euproctis varians","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"962",1,"Euproctis vitellina","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"963",1,"Gastropacha quercifolia","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"964",1,"Gynaephora ruoergensis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"965",1,"Hyphorma minax","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"966",1,"Iragoides fasciata","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"967",1,"Leucoma ochropoda","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"968",1,"Jankowskia athleta","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"969",1,"Lebeda nobilis","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"970",1,"Lymantria mathura ","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"971",1,"Lymantria viola ","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"972",1,"Lymantria xylina ","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"973",1,"Mahasena oolona","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"974",1,"Mesoneura rufonota","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"975",1,"Calliteara axutha","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"976",1,"Dendrolimus punctatus wenshanensis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"977",1,"Dendrolimus tehchangensis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"978",1,"Dendrolimus tabulaeformis","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"979",1,"Micromelalopha troglodyta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"980",1,"Pleonomus canaliculatus","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"981",1,"Setora suberecta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"982",1,"Stilpnotia candida","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"983",1,"Thosea postornata","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"984",1,"Apis mellifera","Picornavirus  ","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"985",1,"Apis sinensis","Picornavirus ","RNA virus","Picornaviridae",NA,NA,"Viruses",NA,NA
"986",1,"Aeropus sibiricus","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"987",1,"Catopsilia pomona","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"988",1,"Dendrolimus punctatus","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"989",1,"Odontosia morosa","Odontosia morosa DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"990",1,"Artogeia rapae","Pieris rapae DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"991",1,"Trilocha varians","Ocinara varians DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"992",1,"Orgyia antiqua","Orgyia antiqua DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"993",1,"Orgyia postia","Orgyia postia DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"994",1,"Papilio xuthus","Papilio xuthus DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"995",1,"Parasa bicolor","Parasa bicolor DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"996",1,"Parasa consocia","Parasa consocia DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"997",1,"Parasa lepida","Parasa lepida DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"998",1,"Parasa sinica","Parasa sinica DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"999",1,"Parastichtis basilinea","Parastichtis basilinea DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1000",1,"Parnara guttata","Parnara guttata DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1001",1,"Pelopidas mathias ","Pelopidas mathias DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1002",1,"Perina nuda","Perina nuda DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1003",1,"Phalera assimilis","Phalera assimilis DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1004",1,"Phalera flavescens","Phalera flavescens DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1005",1,"Samia cynthia","Samia cynthia DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1006",1,"Samia cynthia ricini","Samia cynthia ricini DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1007",1,"Samia tendinosaria","Samia tendinosaria DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1008",1,"Pleonomus canaliculatus","Pleonomus canaliculatus","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1009",1,"Plusia agnata","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1010",1,"Plusia eriosoma","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1011",1,"Trichoplusia ni","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1012",1,"Plusia nigrisigna","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1013",1,"Plusia nigrisigna","Plusia nigrisigna","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1014",1,"Euproctis scintillans","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1015",1,"Spodoptera litosia","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1016",1,"Rodolia mehicana","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1017",1,"Scopelodes contracta","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1018",1,"Scopelodes venosa","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1019",1,"Scopula  subkunctaria","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1020",1,"Discestra trifolii","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1021",1,"Setora suberecta","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1022",1,"Spilosoma subcarnea","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1023",1,"Spilarctia obliqua","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1024",1,"Stilpnotia candida","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1025",1,"Leucoma salicis","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1026",1,"Sucra jujuba","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1027",1,"Bombyx mandarina","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1028",1,"Theretra japonica","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1029",1,"Sphinx pinastri","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1030",1,"Thosea postornata","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1031",1,"Thosea baibarana","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1032",1,"Thosea sinensis","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1033",1,"Ticera castanea","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1034",1,"Trabala vishnou","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1035",1,"Vanessa urticae","DNV","DNA virus","Parvoviridae",NA,NA,"Viruses",NA,NA
"1036",1,"Actias selene ningpoana","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1037",1,"Agrotis exclamationis","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1038",1,"Panonychus citri","Rod-shaped non-inclusion virus  ","RNA virus","",NA,NA,"Viruses",NA,NA
"1039",1,"Tetranychus cinnabarinus","Rod-shaped non-inclusion virus ","RNA virus","",NA,NA,"Viruses",NA,NA
"1040",1,"Panonychus ulmi","Rod-shaped non-inclusion virus  ","RNA virus","",NA,NA,"Viruses",NA,NA
"1041",1,"Oncopera alboguttata","EPV Subgroup A ","DNA virus","Poxviridae ",NA,NA,"Viruses",NA,NA
"1042",1,"Pieris brassicae","Pieris brassicae GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1043",1,"Artogeia rapae","Artogeia rapae  GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1044",1,"Hadena sordida","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1045",1,"Chilo infuscatellus","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1046",1,"Papilio polyxenes asterius","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1047",1,"Manduca sexta","CPV","RNA virus","Reoviridae",NA,NA,"Viruses",NA,NA
"1048",1,"Erinnyis ello","GV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1049",1,"Pogonia lusca","NPV","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1050",1,"Anagrapha falcifera","Anagrapha falcifera NPV   ","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1051",1,"Mamestra brassicae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1052",1,"Aglais urticae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1053",1,"Vanessa cardui","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1054",1,"Chiasmia clathrata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1055",1,"Mimas tiliae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1056",1,"Smerinthus ocellata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1057",1,"Hyles euphorbiae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1058",1,"Deilephila elpenor","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1059",1,"Agrotis puta puta","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1060",1,"Agrotis segetum","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1061",1,"Ochropleura plecta","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1062",1,"Noctua pronuba","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1063",1,"Noctua fimbriata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1064",1,"Xestia xanthographa","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1065",1,"Hada nana","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1066",1,"Polia nebulosa","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1067",1,"Sideridis albicolon","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1068",1,"Melanchra persicariae","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1069",1,"Lacanobia w-latinum","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1070",1,"Lacanobia thalassina","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1071",1,"Lacanobia suasa","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1072",1,"Lacanobia oleracea","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1073",1,"Papestra biren","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1074",1,"Lacanobia pisi","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1075",1,"Hadena bicruris","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1076",1,"Panolis flammea","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1077",1,"Orthosia cruda","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1078",1,"Orthosia opima","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1079",1,"Orthosia gracilis","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1080",1,"Phlogophora meticulosa","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1081",1,"Apamea monoglypha","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1082",1,"Spodoptera exigua","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1083",1,"Helicoverpa armigera","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1084",1,"Trichoplusia ni","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1085",1,"Plutella xylostella","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1086",1,"Vanessa indica","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1087",1,"Mythimna separata","Mamestra brassicae NPV (MbMNPV)","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1088",1,"Spodoptera mauritia","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1089",1,"Eagris sabadius","EPV","DNA virus","Poxviridae",NA,NA,"Viruses",NA,NA
"1090",1,"Hippotion eson","","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
"1091",1,"Catopsillia thauruma","","DNA virus","Baculoviridae",NA,NA,"Viruses",NA,NA
